"image_id","category_id","x_left","y_top","bbox_width","bbox_height","y_bottom","x_right"
"f2505f824a29b8ebf3e9ed17d47fcd51",18,844.631006346328,795.400241837969,71.4850407978241,102.152357920193,896.552599758162,915.116047144152
"f2505f824a29b8ebf3e9ed17d47fcd51",18,924.199456029012,811.153567110036,71.4850407978241,102.152357920193,912.30592503023,994.684496826836
"f2505f824a29b8ebf3e9ed17d47fcd51",18,2022.00543970988,931.182587666264,71.4850407978241,102.152357920193,1032.33494558646,2092.49048050771
"89a2533ae4dd993c54c22ff12a1f05eb",16,1031.42701722575,858.079806529625,130.204895738894,108.856106408706,965.935912938332,1160.63191296464
"89a2533ae4dd993c54c22ff12a1f05eb",16,923.987307343608,961.613059250303,160.841341795104,158.3361547763,1118.9492140266,1083.82864913871
"89a2533ae4dd993c54c22ff12a1f05eb",16,1079.51042611061,956.290205562273,160.841341795104,158.3361547763,1113.62636033857,1239.35176790571
"89a2533ae4dd993c54c22ff12a1f05eb",16,1699.68631006346,1464.28295042322,160.841341795104,195.692865779927,1658.97581620314,1859.52765185857
"89a2533ae4dd993c54c22ff12a1f05eb",16,638.259292837715,897.983071342201,160.841341795104,158.3361547763,1055.3192261185,798.100634632819
"89a2533ae4dd993c54c22ff12a1f05eb",16,321.682683590208,1337.23821039903,160.841341795104,158.3361547763,1494.57436517533,481.524025385313
"109f7c2f1b0b8b73be70959b7cdb1787",10,1725.85312783318,1158.47158403869,201.689936536718,210.370012091898,1367.84159613059,1926.5430643699
"109f7c2f1b0b8b73be70959b7cdb1787",10,2050.08884859474,1815.75816203144,280.834088848595,296.241837968561,2111,2329.92293744334
"109f7c2f1b0b8b73be70959b7cdb1787",10,1978.60380779692,1053.7654171705,163.394378966455,153.22853688029,1205.99395405079,2140.99818676337
"109f7c2f1b0b8b73be70959b7cdb1787",10,2044.98277425204,586.418379685611,107.227561196736,91.9371221281741,677.355501813785,2151.21033544878
"109f7c2f1b0b8b73be70959b7cdb1787",18,1289.28377153219,747.308343409916,109.780598368087,81.7218863361548,828.030229746071,1398.06436990027
"109f7c2f1b0b8b73be70959b7cdb1787",18,849.949229374433,969.274486094317,109.780598368087,81.7218863361548,1049.99637243047,958.72982774252
"109f7c2f1b0b8b73be70959b7cdb1787",18,288.06890299184,437.866989117292,109.780598368087,81.7218863361548,518.588875453446,396.849501359928
"109f7c2f1b0b8b73be70959b7cdb1787",18,341.470534904805,721.124546553809,109.780598368087,81.7218863361548,801.846432889964,450.251133272892
"109f7c2f1b0b8b73be70959b7cdb1787",18,1002.49501359927,1609.63482466747,109.780598368087,81.7218863361548,1690.35671100363,1111.27561196736
"109f7c2f1b0b8b73be70959b7cdb1787",18,1446.51133272892,812.631197097945,109.780598368087,81.7218863361548,893.3530834341,1555.29193109701
"109f7c2f1b0b8b73be70959b7cdb1787",18,1438.64007252947,1639.85006045949,109.780598368087,81.7218863361548,1720.57194679565,1547.42067089755
"109f7c2f1b0b8b73be70959b7cdb1787",18,1479.27651858568,1453.20677146312,109.780598368087,96.9552599758156,1549.16203143894,1588.05711695376
"109f7c2f1b0b8b73be70959b7cdb1787",18,960.797824116047,1948.43047158404,109.780598368087,81.7218863361548,2029.15235792019,1069.57842248413
"109f7c2f1b0b8b73be70959b7cdb1787",18,638.889129195161,816.877871825877,100.15159478674,118.108859175329,933.986731001206,738.0407239819
"109f7c2f1b0b8b73be70959b7cdb1787",18,105.106074342702,377.407496977026,109.780598368087,81.7218863361548,458.12938331318,213.886672710789
"109f7c2f1b0b8b73be70959b7cdb1787",18,0,379.746070133011,109.780598368087,81.7218863361548,460.467956469166,108.780598368087
"109f7c2f1b0b8b73be70959b7cdb1787",18,1337.79873073436,1602.80532043531,109.780598368087,95.4776299879078,1697.28295042322,1446.57932910245
"109f7c2f1b0b8b73be70959b7cdb1787",18,804.206708975521,0,125.098821396192,81.7218863361548,80.7218863361548,928.305530371714
"109f7c2f1b0b8b73be70959b7cdb1787",18,918.881233000907,1421.29866989117,109.780598368087,81.7218863361548,1502.02055622733,1027.66183136899
"109f7c2f1b0b8b73be70959b7cdb1787",18,35.3182230281052,289.746070133011,109.780598368087,81.7218863361548,370.467956469166,144.098821396192
"109f7c2f1b0b8b73be70959b7cdb1787",18,941.434270172258,13.7194679564692,109.780598368087,81.7218863361548,94.441354292624,1050.21486854034
"109f7c2f1b0b8b73be70959b7cdb1787",18,1104.61650045331,1029.92019347038,109.780598368087,81.7218863361548,1110.64207980653,1213.3970988214
"109f7c2f1b0b8b73be70959b7cdb1787",18,1418.42792384406,1106.3192261185,109.780598368087,81.7218863361548,1187.04111245466,1527.20852221215
"109f7c2f1b0b8b73be70959b7cdb1787",18,1359.49592021759,1172.50302297461,109.780598368087,81.7218863361548,1253.22490931076,1468.27651858568
"109f7c2f1b0b8b73be70959b7cdb1787",18,1277.58658204896,873.492140266022,109.780598368087,81.7218863361548,954.214026602177,1386.36718041704
"109f7c2f1b0b8b73be70959b7cdb1787",18,197.439709882139,209.286577992745,109.780598368087,81.7218863361548,290.0084643289,306.220308250226
"109f7c2f1b0b8b73be70959b7cdb1787",18,774.213961922031,336.761789600968,109.780598368087,81.7218863361548,417.483675937122,882.994560290118
"109f7c2f1b0b8b73be70959b7cdb1787",18,84.6817769718949,671.095525997582,109.780598368087,81.7218863361548,751.817412333736,193.462375339982
"109f7c2f1b0b8b73be70959b7cdb1787",18,1335.45784224841,1728.15719467956,109.780598368087,81.7218863361548,1808.87908101572,1444.2384406165
"109f7c2f1b0b8b73be70959b7cdb1787",18,1317.36718041704,1819.90810157195,109.780598368087,85.2333736396611,1904.14147521161,1426.14777878513
"109f7c2f1b0b8b73be70959b7cdb1787",18,502.736174070716,1848.9576783555,127.864007252947,121.409915356711,1969.36759371221,629.600181323663
"109f7c2f1b0b8b73be70959b7cdb1787",18,1128.44242973708,1615.17291414752,104.250226654578,81.7218863361548,1695.89480048368,1231.69265639166
"109f7c2f1b0b8b73be70959b7cdb1787",18,888.4569356301,1070.99637243047,132.121486854034,81.7218863361548,1151.71825876663,1019.57842248413
"109f7c2f1b0b8b73be70959b7cdb1787",18,1225.45784224841,1618.15719467956,109.780598368087,81.7218863361548,1698.87908101572,1334.2384406165
"109f7c2f1b0b8b73be70959b7cdb1787",18,613.211301140862,728.627261761158,105.442092524296,96.810615199035,824.437876960193,717.653393665158
"109f7c2f1b0b8b73be70959b7cdb1787",18,556.95247761145,440.743063932449,109.780598368087,106.358173992062,546.101237924511,665.733075979537
"109f7c2f1b0b8b73be70959b7cdb1787",18,719.857454987016,1058.33263660272,109.780598368087,130.585247883917,1187.91788448663,828.638053355103
"109f7c2f1b0b8b73be70959b7cdb1787",18,513.629400688373,769.199034981906,105.442092524296,96.810615199035,865.009650180941,618.07149321267
"109f7c2f1b0b8b73be70959b7cdb1787",18,531.661979873894,667.483715319662,105.442092524296,96.810615199035,763.294330518697,636.10407239819
"109f7c2f1b0b8b73be70959b7cdb1787",18,1819.92338709677,1425.03225806452,104.721774193548,93.6774193548387,1517.70967741935,1923.64516129032
"109f7c2f1b0b8b73be70959b7cdb1787",18,724.181451612903,1870.70967741935,76.6451612903226,99.3548387096774,1969.06451612903,799.826612903226
"109f7c2f1b0b8b73be70959b7cdb1787",18,1147.14919354839,519.483870967742,68.1290322580645,85.1612903225807,603.645161290323,1214.27822580645
"109f7c2f1b0b8b73be70959b7cdb1787",18,2166.24596774194,1354.06451612903,76.6451612903226,85.1612903225807,1438.22580645161,2241.89112903226
"109f7c2f1b0b8b73be70959b7cdb1787",18,1621.21370967742,1461.93548387097,82.3225806451613,79.4838709677419,1540.41935483871,1702.53629032258
"109f7c2f1b0b8b73be70959b7cdb1787",18,1408.31048387097,1334.1935483871,45.4193548387097,90.8387096774194,1424.03225806452,1452.72983870968
"109f7c2f1b0b8b73be70959b7cdb1787",18,1555.92338709677,1601.03225806452,99.3548387096774,113.548387096774,1713.58064516129,1654.27822580645
"109f7c2f1b0b8b73be70959b7cdb1787",18,1067.66532258065,664.258064516129,96.5161290322581,79.4838709677419,742.741935483871,1163.1814516129
"109f7c2f1b0b8b73be70959b7cdb1787",18,1291.92338709677,1373.93548387097,102.193548387097,122.064516129032,1495,1393.11693548387
"109f7c2f1b0b8b73be70959b7cdb1787",18,1005.21370967742,948.129032258065,90.8387096774194,76.6451612903226,1023.77419354839,1095.05241935484
"109f7c2f1b0b8b73be70959b7cdb1787",18,582.245967741935,1850.83870967742,116.387096774194,122.064516129032,1971.90322580645,697.633064516129
"109f7c2f1b0b8b73be70959b7cdb1787",18,1737.60080645161,1623.74193548387,88,76.6451612903226,1699.38709677419,1824.60080645161
"109f7c2f1b0b8b73be70959b7cdb1787",18,406.245967741935,536.516129032258,85.1612903225807,82.3225806451613,617.838709677419,490.407258064516
"109f7c2f1b0b8b73be70959b7cdb1787",18,170.633064516129,127.741935483871,99.3548387096774,76.6451612903226,203.387096774194,268.987903225806
"109f7c2f1b0b8b73be70959b7cdb1787",18,2049.85887096774,1711.74193548387,110.709677419355,79.4838709677419,1790.22580645161,2159.5685483871
"109f7c2f1b0b8b73be70959b7cdb1787",18,1612.38709677419,1107.09677419355,133.729838709678,96.5161290322579,1202.61290322581,1745.11693548387
"109f7c2f1b0b8b73be70959b7cdb1787",18,1575.79435483871,1036.12903225806,119.225806451613,90.8387096774194,1125.96774193548,1694.02016129032
"109f7c2f1b0b8b73be70959b7cdb1787",18,1456.5685483871,976.516129032258,85.1612903225807,76.6451612903226,1052.16129032258,1540.72983870968
"109f7c2f1b0b8b73be70959b7cdb1787",18,2441.60080645161,1961.54838709677,105.032258064516,113.548387096774,2074.09677419355,2545.63306451613
"199fc57e025745dfeb7eb08f85d70d45",10,689.320036264732,841.799274486095,245.091568449683,240.058041112455,1080.85731559855,933.411604714415
"199fc57e025745dfeb7eb08f85d70d45",10,454.22846781505,1342.13059250302,245.091568449683,240.058041112455,1581.18863361548,698.320036264732
"199fc57e025745dfeb7eb08f85d70d45",10,658.259292837715,1530.89721886336,245.091568449683,240.058041112455,1769.95525997582,902.350861287398
"199fc57e025745dfeb7eb08f85d70d45",10,1319.92021758839,940.082026537998,194.030825022666,207.52861433262,1146.61064087062,1512.95104261106
"199fc57e025745dfeb7eb08f85d70d45",10,1357.36718041704,1961.32527206771,245.091568449683,150.674727932285,2111,1601.45874886673
"199fc57e025745dfeb7eb08f85d70d45",10,1849.89120580236,1129.30350665054,218.068902991841,206.338573155985,1334.64207980653,2066.9601087942
"199fc57e025745dfeb7eb08f85d70d45",10,431.463281958296,1897.48004836759,199.136899365367,188.981862152358,2085.46191051995,629.600181323663
"199fc57e025745dfeb7eb08f85d70d45",10,1856.05802357208,947.463119709794,243.606527651858,183.963724304716,1130.42684401451,2098.66455122393
"199fc57e025745dfeb7eb08f85d70d45",10,873.994560290118,1698.15719467957,195.728014505893,227.414752116082,1924.57194679565,1068.72257479601
"199fc57e025745dfeb7eb08f85d70d45",10,1060.15412511333,579.373639661427,208.705349048051,204.645707376058,783.019347037485,1267.85947416138
"199fc57e025745dfeb7eb08f85d70d45",10,1909.67180417044,1838.74244256348,178.71260199456,214.519951632407,2052.26239419589,2087.384406165
"199fc57e025745dfeb7eb08f85d70d45",10,898.888485947416,1948.55622732769,245.091568449683,163.44377267231,2111,1142.9800543971
"199fc57e025745dfeb7eb08f85d70d45",10,896.123300090662,1173.7654171705,245.091568449683,240.058041112455,1412.82345828295,1140.21486854034
"199fc57e025745dfeb7eb08f85d70d45",10,1720.71932819993,1482.40484376071,196.583862194016,156.740024183796,1638.14486794451,1916.30319039395
"199fc57e025745dfeb7eb08f85d70d45",10,354.87216681777,1554.09673518743,165.735267452402,177.385731559854,1730.48246674728,519.607434270172
"199fc57e025745dfeb7eb08f85d70d45",10,1517.53304972453,963.010856453559,177.163782854658,183.430639324487,1145.44149577805,1693.69683257919
"199fc57e025745dfeb7eb08f85d70d45",10,1715.42883046238,1326.80773881499,196.583862194016,156.740024183796,1482.54776299879,1911.01269265639
"199fc57e025745dfeb7eb08f85d70d45",9,1303.27822580645,283.870967741935,105.032258064516,93.6774193548387,376.548387096774,1407.31048387097
"199fc57e025745dfeb7eb08f85d70d45",9,1360.05241935484,471.225806451613,96.5161290322581,76.6451612903226,546.870967741935,1455.5685483871
"199fc57e025745dfeb7eb08f85d70d45",9,951.278225806452,735.225806451613,113.548387096774,105.032258064516,839.258064516129,1063.82661290323
"199fc57e025745dfeb7eb08f85d70d45",9,533.987903225806,1257.54838709677,139.096774193548,119.225806451613,1375.77419354839,672.084677419355
"199fc57e025745dfeb7eb08f85d70d45",9,1743.27822580645,408.774193548387,99.3548387096774,116.387096774194,524.161290322581,1841.63306451613
"199fc57e025745dfeb7eb08f85d70d45",9,494.245967741935,141.935483870968,119.225806451613,102.193548387097,243.129032258065,612.471774193548
"199fc57e025745dfeb7eb08f85d70d45",9,1910.76209677419,468.387096774194,96.5161290322581,88,555.387096774194,2006.27822580645
"199fc57e025745dfeb7eb08f85d70d45",9,1882.375,536.516129032258,122.064516129032,88,623.516129032258,2003.43951612903
"199fc57e025745dfeb7eb08f85d70d45",9,1720.5685483871,633.032258064516,102.193548387097,105.032258064516,737.064516129032,1821.76209677419
"199fc57e025745dfeb7eb08f85d70d45",9,1572.95564516129,692.645161290323,110.709677419355,73.8064516129032,765.451612903226,1682.66532258065
"199fc57e025745dfeb7eb08f85d70d45",9,1888.05241935484,743.741935483871,105.032258064516,93.6774193548387,836.41935483871,1992.08467741935
"199fc57e025745dfeb7eb08f85d70d45",9,1888.05241935484,658.58064516129,73.8064516129032,99.3548387096774,756.935483870968,1960.85887096774
"199fc57e025745dfeb7eb08f85d70d45",9,1081.85887096774,127.741935483871,105.032258064516,96.5161290322581,223.258064516129,1185.89112903226
"199fc57e025745dfeb7eb08f85d70d45",9,48.5685483870968,329.290322580645,102.193548387097,107.870967741935,436.161290322581,149.762096774194
"199fc57e025745dfeb7eb08f85d70d45",9,1192.5685483871,874.322580645161,110.709677419355,119.225806451613,992.548387096774,1302.27822580645
"199fc57e025745dfeb7eb08f85d70d45",9,2697.08467741936,817.548387096774,107.870967741935,127.741935483871,944.290322580645,2803.95564516129
"199fc57e025745dfeb7eb08f85d70d45",24,346.633064516129,1266.06451612903,150.451612903226,76.6451612903226,1341.70967741936,496.084677419355
"199fc57e025745dfeb7eb08f85d70d45",24,2049.85887096774,0,113.548387096774,105.032258064516,104.032258064516,2162.40725806452
"199fc57e025745dfeb7eb08f85d70d45",24,360.826612903226,1368.25806451613,139.096774193548,73.8064516129032,1441.06451612903,498.923387096774
"5a3275d6519db1d621b30b83b1ad445a",21,768.464188576609,1771.38573155986,232.326382592928,181.320435308343,1951.7061668682,999.790571169538
"a34cfa18e354b59dc64ac9929b8a58fd",16,1437.35992747054,1194.22490931076,91.909338168631,94.490931076179,1287.71584038694,1528.26926563917
"a34cfa18e354b59dc64ac9929b8a58fd",16,1526.50407978241,1211.88633615478,91.909338168631,94.490931076179,1305.37726723096,1617.41341795104
"a34cfa18e354b59dc64ac9929b8a58fd",16,1046.32094288305,1569.20435308343,82.1214868540345,94.490931076179,1662.69528415961,1127.44242973708
"a34cfa18e354b59dc64ac9929b8a58fd",16,1482.67815049864,1755.41717049577,91.909338168631,94.490931076179,1848.90810157195,1573.58748866727
"a34cfa18e354b59dc64ac9929b8a58fd",16,951.434270172257,1556.00483675937,91.909338168631,94.490931076179,1649.49576783555,1042.34360834089
"a34cfa18e354b59dc64ac9929b8a58fd",16,1768.19401631913,1663.04957678356,91.909338168631,94.490931076179,1756.54050785973,1859.10335448776
"a34cfa18e354b59dc64ac9929b8a58fd",16,1816.48957388939,1335.94679564692,91.909338168631,94.490931076179,1429.4377267231,1907.39891205802
"a34cfa18e354b59dc64ac9929b8a58fd",16,1775.42883046238,1450.65296251512,91.909338168631,94.490931076179,1544.14389359129,1866.33816863101
"a34cfa18e354b59dc64ac9929b8a58fd",16,483.379873073436,1177.18016928658,91.909338168631,94.490931076179,1270.67110036276,574.289211242067
"a34cfa18e354b59dc64ac9929b8a58fd",16,1900.10335448776,1368.50060459492,91.909338168631,94.490931076179,1461.9915356711,1991.01269265639
"a34cfa18e354b59dc64ac9929b8a58fd",16,1123.7679057117,1010.75211608223,91.909338168631,94.490931076179,1104.2430471584,1214.67724388033
"a34cfa18e354b59dc64ac9929b8a58fd",16,1465.66273798731,1089.70495767836,91.909338168631,94.490931076179,1183.19588875453,1556.57207615594
"a34cfa18e354b59dc64ac9929b8a58fd",16,2445.81686310063,951.584038694075,91.909338168631,94.490931076179,1045.07496977025,2536.72620126927
"a34cfa18e354b59dc64ac9929b8a58fd",16,643.365367180417,1327.02297460701,91.909338168631,94.490931076179,1420.51390568319,734.274705349048
"a34cfa18e354b59dc64ac9929b8a58fd",16,344.447869446963,701.124546553809,91.909338168631,94.490931076179,794.615477629988,435.357207615594
"a34cfa18e354b59dc64ac9929b8a58fd",16,1054.40435176791,1002.25876662636,71.0607434270169,94.490931076179,1095.74969770254,1124.46509519492
"a34cfa18e354b59dc64ac9929b8a58fd",16,666.342701722575,1431.72914147521,91.909338168631,94.490931076179,1525.22007255139,757.252039891206
"a34cfa18e354b59dc64ac9929b8a58fd",16,518.266545784225,1281.05441354293,91.909338168631,94.490931076179,1374.54534461911,609.175883952856
"a34cfa18e354b59dc64ac9929b8a58fd",16,1667.13327289211,1656.46432889964,91.909338168631,94.490931076179,1749.95525997582,1758.04261106074
"a34cfa18e354b59dc64ac9929b8a58fd",16,1833.08068902992,1784.15477629988,91.909338168631,94.490931076179,1877.64570737606,1923.99002719855
"a34cfa18e354b59dc64ac9929b8a58fd",16,15.3182230281051,310.607013301089,91.909338168631,94.490931076179,404.097944377268,106.227561196736
"9b3bea5da9ddba6ee174bbf6370cc806",19,1348.69758064516,1484.64516129032,195.870967741935,241.290322580645,1724.93548387097,1543.5685483871
"9b3bea5da9ddba6ee174bbf6370cc806",19,582.245967741935,956.645161290323,187.354838709677,235.612903225806,1191.25806451613,768.600806451613
"9b3bea5da9ddba6ee174bbf6370cc806",19,1311.79435483871,811.870967741935,207.225806451613,204.387096774194,1015.25806451613,1518.02016129032
"9b3bea5da9ddba6ee174bbf6370cc806",19,1595.66532258065,999.225806451613,164.645161290323,136.258064516129,1134.48387096774,1759.31048387097
"3deb4367c6078d53b4d2af8ff7e4c08b",9,2487.02016129032,1007.74193548387,107.870967741935,90.8387096774194,1097.58064516129,2593.89112903226
"3deb4367c6078d53b4d2af8ff7e4c08b",9,2487.02016129032,1132.64516129032,127.741935483871,88,1219.64516129032,2613.76209677419
"3deb4367c6078d53b4d2af8ff7e4c08b",9,2421.72983870968,1260.38709677419,124.903225806452,59.6129032258065,1319,2545.63306451613
"3deb4367c6078d53b4d2af8ff7e4c08b",9,2543.79435483871,1632.25806451613,99.3548387096774,82.3225806451613,1713.58064516129,2642.14919354839
"3deb4367c6078d53b4d2af8ff7e4c08b",9,2469.98790322581,1331.35483870968,76.6451612903226,122.064516129032,1452.41935483871,2545.63306451613
"3deb4367c6078d53b4d2af8ff7e4c08b",9,2120.82661290323,738.064516129032,79.4838709677419,119.225806451613,856.290322580645,2199.31048387097
"3deb4367c6078d53b4d2af8ff7e4c08b",9,1030.76209677419,510.967741935484,105.032258064516,76.6451612903226,586.612903225806,1134.79435483871
"3deb4367c6078d53b4d2af8ff7e4c08b",9,1053.47177419355,377.548387096774,124.903225806452,105.032258064516,481.58064516129,1177.375
"3deb4367c6078d53b4d2af8ff7e4c08b",9,817.858870967742,990.709677419355,105.032258064516,99.3548387096774,1089.06451612903,921.891129032258
"3deb4367c6078d53b4d2af8ff7e4c08b",9,1368.5685483871,1850.83870967742,88,93.6774193548387,1943.51612903226,1455.5685483871
"3deb4367c6078d53b4d2af8ff7e4c08b",9,1328.82661290323,1566.96774193548,144.774193548387,82.3225806451613,1648.29032258065,1472.60080645161
"3deb4367c6078d53b4d2af8ff7e4c08b",9,1479.27822580645,1731.61290322581,119.225806451613,113.548387096774,1844.16129032258,1597.50403225806
"3deb4367c6078d53b4d2af8ff7e4c08b",9,1572.95564516129,1038.96774193548,79.4838709677419,96.5161290322581,1134.48387096774,1651.43951612903
"3deb4367c6078d53b4d2af8ff7e4c08b",9,1748.95564516129,945.290322580645,76.6451612903226,68.1290322580645,1012.41935483871,1824.60080645161
"3deb4367c6078d53b4d2af8ff7e4c08b",9,1465.08467741935,905.548387096774,96.5161290322581,79.4838709677419,984.032258064516,1560.60080645161
"3deb4367c6078d53b4d2af8ff7e4c08b",9,1450.89112903226,973.677419354839,105.032258064516,96.5161290322581,1069.1935483871,1554.92338709677
"3deb4367c6078d53b4d2af8ff7e4c08b",9,1334.50403225806,638.709677419355,147.612903225806,93.6774193548387,731.387096774194,1481.11693548387
